t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element
0.0,200.413567,0.04044150000000002,8.591288504268844,163.0781862720704,136.4705047607422,-0.055520282452709235,-0.3302242316921032,0.037994247609941204,-0.9415019223300388,25.355175374857286,0.9731314969609866,3.3618489154578413,0.0111593101173639,-0.0739066302776336,0.0089984480291605,6.967655181884766,-0.2758151590824127,8.904716491699219,-0.06760160865199853,-0.513638925368432,-0.023106996230277056,upL,e_1_pad1
0.04095399999999927,200.454521,0.04101249999999368,7.876986567042485,163.10024092721164,137.21229553222656,-0.055445674189574023,-0.3318837405955669,0.03839237110825701,-0.940906499853238,25.396954601371178,0.9626568096509811,3.3233308743144914,-0.018624909222126,-0.0987278819084167,0.0001184920038213,7.074582576751709,-0.0891868323087692,9.24046802520752,-0.8391002144839526,-0.8409265264147912,-0.12909461872149383,upL,e_1_pad1
0.08202499999998736,200.495592,0.04037599999999486,7.161921385251906,163.12034280010818,137.95779418945312,-0.05578627869754227,-0.33418589739642707,0.03963605342277697,-0.9400195301113953,25.460636583408565,0.9824476302078629,3.286128753761818,-0.0576678849756717,-0.1428836286067962,-0.0015905380714684,7.41556453704834,0.2130813598632812,10.151856422424316,-1.1858869693128182,-1.889058763919222,-0.0823952082089118,upL,e_1_pad1
0.12170599999998899,200.535273,0.03927550000000224,6.446838017969787,163.1385809395229,138.70831298828125,-0.05626450872862482,-0.33834046384872507,0.04169448886931791,-0.9384144687360485,25.560089663086305,0.980846035095307,3.1675584399713594,-0.1143876537680625,-0.2512731552124023,-0.0065350858494639,8.491964340209961,-0.4677256643772125,10.210596084594728,-2.032377885191608,-8.461064511459748,-0.30788170507564155,upL,e_1_pad1
0.16057599999999184,200.574143,0.03921400000000119,5.7319312547408625,163.15742924818784,139.4641571044922,-0.05733329968098355,-0.3506997773183595,0.04591173401610582,-0.9336031295188019,25.769951137930917,0.9861760715092576,2.6000401297798383,-0.2173132002353668,-0.8075087070465088,-0.0257749538868665,9.894124031066896,-0.4219517111778259,10.89241886138916,-1.032569550596002,-12.025087365030288,-0.5326607126497147,upL,e_1_pad1
0.20013399999999137,200.613701,0.03990650000000073,5.0193769403670725,163.17578575163844,140.22857666015625,-0.05855608382221439,-0.3714484561863687,0.05078074934372892,-0.9252127729246589,25.970807556374044,1.0532921021141253,1.7743629967985797,-0.1953700184822082,-1.1943767070770264,-0.048310600221157,9.325915336608888,0.1318674981594085,17.651580810546875,1.4524386584890678,-4.98668471156131,-0.20295793501618534,upL,e_1_pad1
0.2403889999999933,200.653956,0.040877000000008934,4.31959594629066,163.19104735415624,141.01068115234375,-0.05901314618313497,-0.39369165096288705,0.054233713245186055,-0.9157418685410806,26.132325958975578,1.1072067188521442,1.251540025125136,-0.1013897135853767,-1.2055109739303589,-0.0419736355543136,9.75596523284912,0.2131555676460266,26.92378807067871,1.7376546287181698,0.4424890648417468,0.11322519399034878,upL,e_1_pad1
0.28188800000000924,200.695455,0.04037549999999612,3.640638071593207,163.19930936993313,141.8201141357422,-0.05892195779213061,-0.41490841567161735,0.05653453639176351,-0.9061915643543406,26.2799822162346,1.1664612381719381,1.0247606322639875,-0.0533098019659519,-1.1582014560699463,-0.039053987711668,10.211820602416992,0.0497845783829689,32.207759857177734,-0.1623615953017803,1.6171768857777948,0.22838807662126498,upL,e_1_pad1
0.32113999999998555,200.734707,0.03907049999999401,2.9895226004839923,163.1992285527134,142.6605682373047,-0.05891622376556643,-0.43425953591136307,0.05933127430006724,-0.8968987517053227,26.42254778702958,1.245283898904876,1.0193334298220975,-0.1145005747675895,-1.0749223232269287,-0.0235310699790716,10.641676902770996,1.0794585943222046,34.839210510253906,30.356226634953998,4.1906563409843525,-3.9590950401446126,upL,e_1_pad1
0.36002899999999727,200.773596,0.039484500000000367,2.3725909457537124,163.18296869327696,143.53265380859375,-0.04848794874019291,-0.45201769825605453,0.02991183758318841,-0.8901877848958948,26.528642681143076,2.0512679233542013,1.233597997263633,2.318756103515625,-0.8307393789291382,-0.3484216332435608,10.112298011779783,13.65176010131836,36.91983413696289,82.66827737600096,2.853025243586893,-8.378473073076078,upL,e_1_pad1
0.4001089999999863,200.813676,0.04013100000000236,1.7945324477054552,163.14726041864395,144.43684387207028,-0.00810887275567751,-0.46955319019849845,-0.07434958757926807,-0.8797307505637597,26.560247111733748,3.2490467458045638,1.1015897115306625,6.413730621337891,-0.8496217727661133,-0.6851707100868225,9.795156478881836,7.647899627685547,39.86115264892578,67.12808737571801,-0.6092124633929388,-6.568384771761817,upL,
0.440291000000002,200.853858,0.040631500000003484,1.262110674803905,163.11667496250027,145.37274169921875,0.046069660458437856,-0.4794138058750379,-0.21205543191091047,-0.8503367717421255,26.505213224471742,4.317746997063224,0.49216937857667986,7.70659065246582,-0.8796359896659851,-0.8756133317947388,9.653367042541504,2.41847562789917,41.307090759277344,22.923320136865076,-1.4019696346310988,-4.397820559713299,upL,e_1_autorotation_0
0.48137199999999325,200.894939,0.04053700000000049,0.774983171359116,163.11205261647092,146.33708190917966,0.1023550940399865,-0.47707813829765144,-0.3578547621011022,-0.7961531748573422,26.35935115934508,5.18446555916554,-0.5636009130296014,8.276548385620117,-0.96355003118515,-1.042550802230835,9.89143180847168,2.253103494644165,41.50006484985352,11.399557038975733,-1.8940115844261836,-3.425116649220835,upL,e_1_autorotation_0
0.521365000000003,200.934932,0.03959900000000971,0.32457641607958543,163.15309420001296,147.31793212890625,0.15697957570738177,-0.46038173194393234,-0.5008051438389156,-0.7159611441633489,26.12097907929017,5.658006820557901,-1.924510079951629,8.63079833984375,-1.0331910848617554,-1.153301239013672,10.040974617004396,1.8275516033172607,41.22514343261719,5.912400245689137,-1.5329068626859188,-2.3212064748190127,upL,e_1_autorotation_0
0.5605700000000127,200.974137,0.03937449999999387,-0.10358966169482109,163.25677341820568,148.2969512939453,0.20629839168860903,-0.4292705784676659,-0.6314680773650592,-0.611895248107558,25.797896988549184,5.636998498031877,-3.35925539128789,8.74479866027832,-1.0849531888961792,-1.2263857126235962,10.157559394836426,0.910059094429016,41.23912811279297,2.949936799948167,-1.4916034160742717,-1.5789096239696432,upL,e_1_autorotation_0
0.6001139999999907,201.013681,0.03993549999999857,-0.5272937258726262,163.4283726373372,149.25698852539062,0.24895379300450063,-0.3837592622303687,-0.7444345897922025,-0.48638261188615667,25.426144949420795,5.105395925696544,-4.649176643067975,8.863102912902832,-1.15065336227417,-1.2776387929916382,10.235322952270508,-1.0467979907989502,42.51212692260742,1.0323242985295604,-1.080243235945109,-0.8556976563849834,upL,e_1_autorotation_0
0.6404410000000098,201.054008,0.04068000000000893,-0.9657631688163892,163.664754912364,150.18112182617188,0.28269810661881123,-0.3259224473138638,-0.8334425832318908,-0.3452968167545315,25.04851829679918,4.187652799664632,-5.587676826985859,8.827251434326172,-1.171233296394348,-1.2947311401367188,10.22598934173584,-1.7171485424041748,42.2362174987793,-1.0989877443864449,-0.2376596015697069,0.051888861604602265,upL,e_1_autorotation_0
0.6814740000000086,201.095041,0.04045599999999183,-1.4265617999080593,163.94387547136466,151.0635223388672,0.30699370676728466,-0.25829584572562014,-0.8951528779756835,-0.19426658602961627,24.71069560233196,3.0566488851201887,-6.094343650476563,8.773689270019531,-1.1699893474578855,-1.2734171152114868,10.419808387756348,-1.772085189819336,41.89524459838867,-1.4985670844441852,0.023020629192593324,0.888030531851171,upL,e_1_autorotation_0
0.7213529999999935,201.13492,0.039278499999994665,-1.9243866412236077,164.24724823151706,151.8946075439453,0.32114458018555214,-0.1837497702959281,-0.9282872813123646,-0.03721333963336297,24.42805716862606,1.8132352261361904,-6.113245811338433,8.705999374389648,-1.1693706512451172,-1.2228788137435913,10.37687873840332,-2.743868350982666,42.62397384643555,-0.05494519846805853,0.09116004495060698,1.3273010589940553,upL,e_1_autorotation_0
0.7600309999999979,201.173598,0.039354500000001735,-2.4774555975466246,164.5599269170089,152.66477966308594,0.3256206611491519,-0.10425341422517642,-0.931859247586238,0.12141124729877587,24.23807624062198,0.6834958379899714,-5.674987608000109,8.769372940063477,-1.1628280878067017,-1.169148325920105,10.484892845153809,-2.100881576538086,42.34206008911133,1.0199149939372747,0.3701820340093568,1.3380553249869391,upL,e_1_autorotation_0
0.8000619999999969,201.213629,0.04018299999999897,-3.087146227956767,164.85727949466133,153.37849426269528,0.32018384255642324,-0.02228505498169514,-0.905607379867234,0.27723853553986244,24.13727424768727,-0.2434768554170983,-4.842143261727621,8.786275863647461,-1.1402339935302734,-1.1175618171691897,10.273700714111328,-3.667283535003662,43.60798645019531,0.8723878386994958,0.7859052564050009,1.1936830251447348,upL,e_1_autorotation_0
0.8403969999999958,201.253964,0.04066299999999501,-3.76671649667219,165.12109117324002,154.0615692138672,0.30456784927821523,0.06163453989562395,-0.848320510453878,0.4287096074687784,24.131530474596474,-0.8048416804173293,-3.668001592649709,8.839483261108398,-1.099668025970459,-1.0732167959213257,10.344527244567873,-3.773092269897461,45.191436767578125,2.018563339263291,1.1269225316215217,1.072649074733103,upL,e_1_autorotation_0
0.881387999999987,201.294955,0.04043749999999591,-4.4466569794392345,165.33339031478693,154.69972229003906,0.2796908939767251,0.14109170874221774,-0.7636068175178086,0.5645978803321832,24.177750786577548,-0.8990139562787043,-2.4062808562493707,8.950437545776367,-1.0485858917236328,-1.030327558517456,10.328275680541992,-2.9652884006500244,46.662017822265625,3.7305262947381093,1.2826661606661696,0.6971786711279295,upL,e_1_autorotation_0
0.9212719999999877,201.334839,0.03933250000000044,-5.130284734705009,165.48810860029386,155.326904296875,0.2453286588217412,0.21545057619828728,-0.6514900811956779,0.6848034250311423,24.246608611635132,-0.6029834917146224,-1.1965586276391704,9.141189575195312,-0.995932400226593,-1.01683247089386,10.218920707702637,-2.6684582233428955,47.43595123291016,5.237552917049793,1.3271033070587839,0.06322873447170586,upL,e_1_autorotation_0
0.9600529999999878,201.37362,0.03938750000000368,-5.824666030241739,165.56808767010864,155.958984375,0.2026574474064991,0.282709062116328,-0.5134359301889686,0.784467453793394,24.343470033472602,0.11786773311975463,-0.15107815702119076,9.362449645996094,-0.9441893100738524,-1.0253536701202393,10.318702697753906,-2.2387115955352783,48.81332778930664,4.189581161300088,1.4985723746687862,-0.3896596430975141,upL,e_1_autorotation_0
1.000046999999995,201.413614,0.04046700000000669,-6.5092247179510725,165.58127011810762,156.61578369140625,0.152930480191943,0.3397966811538771,-0.35418744610020325,0.8577306392408999,24.43622641635401,1.1462148369494831,0.5925825982759232,9.471223831176758,-0.8778823614120483,-1.0475279092788696,10.525665283203123,-1.9091873168945312,50.3384895324707,3.4337766435562895,1.1055198260030752,-0.928151562441929,upL,e_1_autorotation_0
1.0409870000000012,201.454554,0.040991500000004066,-7.165711524923539,165.54580416796858,157.3126983642578,0.09796337137487987,0.38442005167537724,-0.17915545058833932,0.9002930606791666,24.496343387409954,2.389267175830124,0.8934581226755522,9.640358924865724,-0.8547151684761047,-1.1004726886749268,10.75714874267578,-0.917762279510498,50.76447296142578,3.3248025293850496,0.44446875999802415,-1.4055523067922593,upL,e_1_autorotation_0
1.0820300000000032,201.495597,0.04035000000000366,-7.7833775310736275,165.49132393513582,158.05133056640625,0.039554307242640585,0.41459034071766715,0.005626565980753062,0.9091307806824299,24.495183132212894,3.6361564348604496,0.6903338218543364,9.74380111694336,-0.8414434790611267,-1.1627593040466309,10.985906600952148,-0.8688042759895325,51.09553909301758,0.08499164415850498,0.3743755182220989,-1.6755921837711822,upL,e_1_autorotation_0
1.1216870000000085,201.535254,0.03917350000000397,-8.356264369498314,165.44784995569347,158.83201599121094,-0.018436274735482594,0.42864398791431846,0.18957164588476766,0.8831687678068816,24.41122603391064,4.701839914242175,0.044812482451844105,9.647217750549316,-0.8245030641555786,-1.2356929779052734,10.946317672729492,-0.4388015866279602,49.57389831542969,-0.46409869760957545,-0.4957964974559818,-1.7285324161532707,upL,e_1_autorotation_0
1.160377000000011,201.573944,0.039199999999993906,-8.886355087658552,165.43961018440103,159.65078735351562,-0.0745534931380763,0.426753259774239,0.3676669698942205,0.8228879159512411,24.24406221514851,5.427441325153403,-1.0350706542265904,9.707440376281738,-0.8802876472473145,-1.2981846332550049,10.95640754699707,-0.1280805468559265,47.136985778808594,0.7009384583454833,-1.4460938317437377,-1.4309280989123643,upL,e_1_autorotation_0
1.2000869999999964,201.613654,0.04005949999999814,-9.384971140071693,165.48758177375237,160.49000549316403,-0.12614420880022578,0.40924612949600003,0.5318356450444992,0.7305861640931025,23.99854437284554,5.6906662250080515,-2.355052793427438,9.702171325683594,-0.93787682056427,-1.3478777408599854,11.082412719726562,0.5959357023239136,44.69775390625,-0.7378212721382463,-1.9150887035104656,-0.972838505293002,upL,e_1_autorotation_0
1.2404960000000074,201.654063,0.040921999999994796,-9.867801682097047,165.60316486503712,161.3289337158203,-0.1710732293985559,0.37719822817538967,0.6755507208314812,0.6099892298301565,23.69681098931638,5.414145472568207,-3.709665872060116,9.648326873779297,-1.0337226390838623,-1.3761274814605713,11.000359535217283,-0.0244502238929271,43.20071029663086,-2.9443838071875805,-1.8492893799562804,-0.42821775928322103,upL,e_1_autorotation_0
1.281930999999986,201.695498,0.040320999999991614,-10.354354712074008,165.782170617458,162.14474487304688,-0.2073414572443418,0.33228479133331057,0.7923893530247106,0.4676704177902064,23.37436930387547,4.690922192591741,-4.870836822389142,9.461191177368164,-1.0892300605773926,-1.3829247951507568,11.0200777053833,-0.0354735925793647,41.05029296875,-9.099984404937441,-0.6081356019162099,0.6105717630875565,upL,e_1_autorotation_0
1.3211379999999906,201.734705,0.039053000000009774,-10.862448222789967,166.0148017172492,162.9182891845703,-0.23346760442450507,0.27830738686879664,0.8769695649984042,0.3145826338727862,23.06131676072598,3.486733451468201,-5.596610386702011,8.914485931396484,-1.082763910293579,-1.3268897533416748,10.436065673828123,-7.477700710296631,40.32456970214844,-50.15970860674561,7.114488117043441,4.377679031422159,upL,e_1_autorotation_0
1.3600370000000055,201.773604,0.03944850000000599,-11.408099436717729,166.2800911706317,163.6375732421875,-0.2477864492532641,0.23161568824722023,0.9186686724769627,0.20249423896119134,22.907942740698275,2.3750167643238056,-5.354314319736552,5.543416976928711,-0.5335458517074585,-1.041001796722412,9.4304838180542,-13.118243217468262,31.90555000305176,-76.89802245055951,12.953512736328355,6.838935874194201,upL,
1.4000350000000026,201.813602,0.04015049999999576,-11.992601621645465,166.5570138889525,164.30728149414062,-0.2562238030957733,0.2001745821126133,0.9346592262524652,0.1438461533397432,22.93936119577884,1.9467891732722298,-4.498434512651525,2.847462654113769,-0.0607706159353256,-0.787318229675293,9.404821395874023,-8.974454879760742,22.78903007507324,-49.24994604898134,7.619360960239842,6.11508130578958,upL,e_1_pad2
1.440337999999997,201.853905,0.04072800000000143,-12.609181971185452,166.83742850448527,164.93994140625,-0.26243172959127054,0.17996724643249118,0.9413226896370231,0.11248592788374702,23.04314713640402,1.7804609723336542,-3.6503579229007563,1.588597059249878,0.0782964527606964,-0.5499546527862549,9.207601547241213,-7.843695640563965,14.034247398376465,-20.8315072371521,2.3265795292307434,4.820426861257615,upL,e_1_pad2
1.4814910000000054,201.895058,0.04046999999999912,-13.252481677655462,167.10956270128457,165.5525665283203,-0.26803653288313467,0.1659695342840174,0.9445225084827005,0.09212936271497607,23.174921727281777,1.6681672013861437,-3.0078386095947804,1.150611400604248,0.1287432461977005,-0.3946655392646789,9.28575325012207,-6.573357582092285,5.894741535186768,-7.180583485857284,0.8566046839205932,3.5273312992127823,upL,e_1_pad2
1.5212779999999952,201.934845,0.03942099999999016,-13.916089053422967,167.37143803636053,166.15481567382812,-0.27384427760065655,0.15536320957268052,0.9462075242267238,0.07458526412612206,23.315570644445366,1.4997401296552781,-2.552223906940652,1.007400631904602,0.1476300358772277,-0.2644524574279785,8.909584045410156,-6.927936553955078,0.2024503350257873,-3.738595163172039,1.0966418879373732,2.4835738637150486,upL,e_1_pad2
1.5603329999999858,201.9739,0.03941500000000531,-14.594123779823741,167.62720317458422,166.7490234375,-0.2806613687825925,0.1466169648324238,0.946662826836965,0.05968464693618779,23.460572510818878,1.2919057883338851,-2.1864191362298646,0.8558530807495117,0.2152046859264373,-0.1988556087017059,8.913966178894043,-6.794938564300537,-4.124408721923828,-3.7437168517174833,1.3348071931747436,1.4207658921341106,upL,e_1_pad2
1.6001080000000059,202.013675,0.04008550000000355,-15.28283694040372,167.87643376225185,167.34156799316406,-0.28810761584372296,0.1393498777996398,0.9462450090371737,0.046862306238629595,23.620824104719244,1.1344796733014766,-1.906287611471634,0.7122834324836731,0.2528528869152069,-0.1524534821510315,9.070596694946287,-5.328174114227295,-7.342863082885742,-2.402531629466692,0.3134756672563643,0.5541110847353604,upL,e_1_pad2
1.6405039999999929,202.054071,0.040655499999999734,-15.979587047242491,168.11913300795135,167.93678283691406,-0.29542724382865265,0.13261188045572758,0.9454317527020427,0.035998382145845,23.771061117592044,0.9767292480093035,-1.6814004298311138,0.6632397174835205,0.2403363436460495,-0.1544319689273834,8.883912086486816,-5.878312587738037,-9.20302391052246,-1.309446847454508,0.10398687126290253,-0.1706203207071429,upL,e_1_pad2
1.6814190000000053,202.094986,0.04031950000000961,-16.679882116982846,168.35355794867797,168.53997802734372,-0.30274835655847354,0.12569064246404443,0.9443900995910685,0.02593389554405323,23.919106020922996,0.8633291173174937,-1.5095324462977961,0.6058109998703003,0.2613081634044647,-0.1663267910480499,9.059624671936035,-5.87129545211792,-10.452340126037598,-1.7654125731759926,0.5764409405031375,-0.5984150669601372,upL,e_1_pad2
1.721143000000012,202.13471,0.039317499999995675,-17.382325262482063,168.5795757738578,169.15325927734375,-0.31022183825237554,0.1186379400962228,0.9430635093067645,0.01785571117271037,24.064962007676268,0.8027248882717646,-1.378967830736002,0.5208786129951477,0.2868199646472931,-0.2026875615119934,9.128074645996094,-6.146678924560547,-12.199726104736328,-0.30164718021539977,0.11389425465329146,-0.6695136161635631,upL,e_1_pad2
1.7600539999999967,202.173621,0.039447999999993044,-18.08745572903588,168.79833257862708,169.77566528320312,-0.31752185800223726,0.11070979322430569,0.9417205726753546,0.009256172885078684,24.20719796076147,0.7467602562308358,-1.300244897329618,0.5820909738540649,0.2702642381191253,-0.2189739942550659,9.238288879394531,-6.253428936004639,-13.068808555603027,1.2402323191174396,-0.8916090611053449,-0.2662173586234511,upL,e_1_pad2
1.8000389999999982,202.213606,0.04021099999999933,-18.794094398949753,169.00945007198465,170.40853881835935,-0.32386765803159656,0.10250023285945115,0.9405336641237624,-2.9776644686646536e-05,24.35003203796026,0.7281218829270815,-1.3046183795290913,0.61872798204422,0.2164755761623382,-0.2236910462379455,9.484917640686035,-6.365325927734375,-13.957554817199709,-0.2938009008647797,-1.782126776044565,-0.011145761737518675,upL,e_1_pad2
1.8404759999999953,202.254043,0.04068850000000168,-19.501189321058874,169.21303741967137,171.05255126953122,-0.3283921478863334,0.0943805794806788,0.9397726016558872,-0.00885894680522549,24.4757177502851,0.6950270478592748,-1.3753113409349709,0.558462917804718,0.1269420385360717,-0.2198703587055206,9.25776195526123,-6.902358531951904,-13.083769798278809,-2.3813021324082952,-2.131979650530889,-0.1343204809975123,upL,e_1_pad2
1.8814160000000015,202.294983,0.04031100000000265,-20.210547189395065,169.4038069754539,171.7100830078125,-0.3308923107794991,0.08668137508093626,0.9395468390335872,-0.01575866119435397,24.584613312803494,0.6494004293717612,-1.4767717676370502,0.4249447584152221,0.0429814681410789,-0.2346216440200805,8.783434867858887,-7.045406341552734,-11.62672233581543,-4.31702952659234,-1.2602892919561908,-0.6951989983486305,upL,e_1_pad2
1.9210980000000006,202.334665,0.03933549999999286,-20.92262448045002,169.58210511864417,172.37831115722656,-0.33263823948575844,0.07977591510549986,0.9395034083153919,-0.017914931959149977,24.671976984897036,0.6821877320626109,-1.5346104520546238,0.2104153633117675,0.025334995239973,-0.2759186923503876,8.2983980178833,-7.029526710510254,-10.492387771606444,-4.741590792975051,0.1341433135717064,-1.0368655686842774,upL,e_1_pad2
1.9600869999999873,202.373654,0.03946700000000192,-21.636090001262716,169.752102665474,173.05177307128906,-0.3342077221241452,0.07305476830487301,0.9395102300770538,-0.016993102574682895,24.755398009075115,0.7287724285418475,-1.579770842581354,0.0519190691411495,0.0535346567630767,-0.3161928951740265,8.267467498779297,-7.598762512207031,-10.348201751708984,-3.257451480950545,0.3664703242521916,-0.7363133921369032,upL,e_1_pad2
2.0000320000000045,202.413599,0.040452999999999406,-22.350499872199592,169.91308407531665,173.7305145263672,-0.33557675543480275,0.06683303675052743,0.9395346480712436,-0.014011087918583714,24.827112309099412,0.7980151283461989,-1.624105877390778,-0.0467083118855953,0.0542619638144969,-0.3340388536453247,8.377256393432617,-6.90474796295166,-10.174030303955078,-1.3501305065234668,-0.4107572741126392,-0.3538393129734438,upL,e_1_pad2
2.040992999999986,202.45456,0.04100599999999588,-23.066186617083112,170.0643612467427,174.41383361816403,-0.33632940775587283,0.06040424228096808,0.93974773180928,-0.010394688199378346,24.897533151555482,0.8860349869699993,-1.652107541236571,-0.0573145896196365,0.02030192874372,-0.3448206186294555,8.237255096435547,-7.74338960647583,-8.913702011108398,-0.23971211043638213,-0.7938505867391985,-0.014806316462063016,upL,e_1_pad2
2.0820439999999962,202.495611,0.040355500000003985,-23.786097169938536,170.19717369513899,175.10569763183594,-0.3363601537658184,0.05420552239382875,0.9401459512929782,-0.007013374620143162,24.954331236773566,0.9307740086232337,-1.692326924063786,-0.0663675814867019,-0.0108433105051517,-0.3352531492710113,8.297782897949219,-8.314920425415039,-8.18009090423584,-0.3322382366499926,-0.4742461265117385,0.3355358000562604,upL,e_1_pad2
2.121703999999994,202.535271,0.039271999999996865,-24.510460416797628,170.3118650793818,175.80424499511722,-0.3359846462717697,0.04849779105038399,0.9406133769792595,-0.0029818458189366237,25.012482611175315,0.9528693607687426,-1.7072585399063769,-0.0841298699378967,-0.0179749503731727,-0.317739188671112,8.328344345092773,-8.246482849121094,-7.2551703453063965,0.4389074859265679,-0.328995675580133,0.6045442682392209,upL,e_1_pad2
2.16058799999999,202.574155,0.03918149999999798,-25.238264099541695,170.41611465458698,176.50274658203122,-0.33531187289262204,0.042786540416694274,0.9411351481730469,-0.000124393216908103,25.07124158676913,0.9330222810470464,-1.7143482713159175,-0.0318940319120883,-0.0366839468479156,-0.2877698242664337,8.091021537780762,-8.530672073364258,-6.795308589935303,0.5657826177897373,0.419252227080566,0.8583561730902797,upL,e_1_pad2
