,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr
0.0,386.334667,0.03933399999999665,50.561906823578916,-3.552713678800501e-15,3.552713678800501e-15,-0.4654891541199936,0.536453882216625,0.5654722686801713,-0.41925928236373533,26.594491502437414,-1.4598740842970894,1.774191234896609,-0.0021036127582192,-0.4537378847599029,0.0124371154233813,8.041143417358398,-6.6834869384765625,5.481605529785156,0.5916324797617617,-4.097584449579107,0.17037877796693116
0.03892999999999347,386.373597,0.03946449999997981,50.47162881367661,1.0638342659379418,0.130595282568434,-0.4588274108816319,0.5316338990128562,0.5706794112875431,-0.4256382122704012,26.647716362841102,-1.4894656142390117,1.556368539367595,0.0197413172572851,-0.6171826124191284,0.0158376600593328,7.872169971466064,-6.36736536026001,9.087786674499512,-0.0156504588131654,-3.131343972554818,0.12413764486197863
0.07892899999995961,386.413596,0.040472999999991544,50.363252534158235,2.1273148058915474,0.2561926528846339,-0.45080508747869047,0.5259486710707797,0.5767519618473533,-0.43302427975912866,26.700573352302687,-1.511681140012814,1.4044078880695974,-0.0033388878218829,-0.7008917331695557,0.0222351755946874,7.840976238250732,-6.41949987411499,13.525331497192385,-1.3428635342439728,-0.5414769691508191,0.06521655764317329
0.11987599999997656,386.454543,0.04103050000000508,50.23045041124233,3.1896980026997532,0.3754857053981855,-0.44202513358123185,0.5208464596272129,0.5832315114728045,-0.43951546271960806,26.744717995753067,-1.5464204301870312,1.3812478479245218,-0.0889581143856048,-0.6610130071640015,0.021116679534316,7.729235172271728,-6.328042507171631,16.259246826171875,-0.41475368321849826,1.2816905283859217,0.24930870110543826
0.16098999999996977,386.495657,0.04029950000000326,50.06560233159094,4.252716124066978,0.4898495752516361,-0.43395495538089657,0.5163652265320158,0.5887094417692127,-0.44550120790129555,26.793953729474758,-1.5677150159436604,1.4968689520084553,-0.0373739898204803,-0.5957149267196655,0.0426936969161033,7.8901824951171875,-5.55779504776001,17.392677307128906,0.6880507971873412,1.6155721419521747,0.4444077109389136
0.20047499999998308,386.535142,0.039228500000007216,49.868157853507924,5.315509156326048,0.5978784615362631,-0.4266176414442855,0.5122989921013505,0.5932330838052137,-0.45124468510204035,26.8441490693892,-1.6057298569884657,1.671936804264826,-0.0335019081830978,-0.5307995080947876,0.0569354966282844,7.825303554534912,-5.691244125366211,16.632400512695312,-0.23605920167272895,1.6431849678400516,0.17083848840223226
0.2394469999999842,386.574114,0.03924699999998893,49.64365090513776,6.3751600216868916,0.6971162246190525,-0.4197623114468114,0.5089989351568397,0.5972679315709524,-0.45605988717143225,26.89482601573225,-1.6534637392783997,1.854450892062978,-0.055894486606121,-0.4667955636978149,0.0560971722006797,7.787980079650879,-5.701050758361816,14.886548042297363,-0.6794162747828272,1.1210167068106316,-0.0759045339698242
0.27896899999996094,386.613636,0.039975499999997055,49.39440793947195,7.431557160931419,0.7882570617520717,-0.41305147136277104,0.5061134958199109,0.6012658495463792,-0.46012708902530075,26.95030621025477,-1.6932748633433068,2.0025859228715905,-0.086832009255886,-0.4428064227104187,0.0509774461388587,7.826077938079834,-5.8314385414123535,12.869247436523438,-0.4981554302584724,0.23299980559593336,-0.046519277792138644
0.3193979999999783,386.654065,0.04084100000000035,49.122565480325164,8.484838853295276,0.8719611235977114,-0.40621436196686134,0.5032559812597945,0.6053345065190106,-0.46399716924651047,27.009423514815307,-1.7323441183956652,2.1077915404239285,-0.0957225114107132,-0.4481669962406158,0.0523779094219207,7.735586166381836,-5.562708854675293,11.919748306274414,0.4373544262075523,-0.10203579340148884,-0.04007945707900231
0.36065099999996164,386.695318,0.04035500000000525,48.81988738469411,9.537340154755437,0.9503170873987736,-0.3995936672354186,0.5000965122357077,0.609110269652392,-0.4682019840166247,27.065575914132395,-1.7658288269666111,2.180502163774438,-0.0511080250144004,-0.4511409103870392,0.0477036759257316,7.539702415466309,-5.241875648498535,10.803010940551758,1.0970086570107234,0.19720748017050588,-0.04832353708306522
0.4001079999999888,386.734775,0.03912700000000768,48.489431765638216,10.58843074980927,1.0229626260818048,-0.3936633493850906,0.4965291991190912,0.6122678976124196,-0.4728805542371771,27.125117646036827,-1.7898141927359061,2.2304090162856216,-0.0071829427033662,-0.4322503805160522,0.048477716743946,7.57257080078125,-5.661992073059082,9.73836898803711,-0.565956876130778,0.42247478816973083,-0.3240028559105263
0.438904999999977,386.773572,0.03940799999998035,48.14097115150869,11.635188214566636,1.087986425774882,-0.38719599347965494,0.49352541498923924,0.6162751105987696,-0.4761479813000088,27.186198405720006,-1.7832089125338686,2.324216159271721,-0.095396414399147,-0.4180805683135986,0.0223491564393043,7.529321193695068,-4.749705314636231,10.83776569366455,-0.04801524661626049,0.5031259404516767,-0.5509304531205689
0.4789239999999495,386.813591,0.040155499999997346,47.77388151756568,12.677296993294835,1.1444956077702013,-0.38192503751045015,0.4898200635661917,0.6195098830128458,-0.48001783701524414,27.246050403019265,-1.744675657506713,2.432183115266824,-0.0109673123806715,-0.3925960063934326,0.0050555821508169,7.45648717880249,-5.0178093910217285,10.286197662353516,1.1526217306083018,0.613863791668514,-0.4202269605961417
0.5192159999999717,386.853883,0.040692000000007056,47.388865628810684,13.714779949803773,1.1930715254781132,-0.3772739657400881,0.4860506324228171,0.6225108773043958,-0.4836314560633477,27.310942488508694,-1.6870225033798802,2.537105976431981,-0.0028282105922698,-0.3687805533409118,-0.0113996909931302,7.524411201477051,-4.93173360824585,9.262974739074709,-0.1672775684471535,0.2863592165450838,-0.30423897583752585
0.5603079999999636,386.894975,0.04050050000000738,46.978812753093024,14.750182097905046,1.2360029028491155,-0.3725534374350282,0.48234497157334966,0.62570635384163,-0.4868663786658185,27.38414867130424,-1.624823759776536,2.628619637949887,-0.024581030011177,-0.3692909479141235,-0.0197046026587486,7.654189109802246,-5.048723220825195,8.71014404296875,-0.37099790844495156,-0.3286809727352666,-0.4183228027547404
0.6002169999999865,386.934884,0.03953799999999319,46.545414461327965,15.78321898774371,1.2731641851956832,-0.3676354860400226,0.47808392854063786,0.6293614893373447,-0.49008580651577255,27.468184194545064,-1.5347673316862878,2.6813122387864397,-0.0328794121742248,-0.395404040813446,-0.0452842563390731,7.685092926025391,-5.206491470336914,8.379023551940918,-1.0511716213905435,-0.9153589830154597,-0.6871455209535834
0.63938399999995,386.974051,0.03936999999999102,46.09622255218167,16.811247571565687,1.3027531078657537,-0.36172227628759157,0.47353151981701935,0.6342820802634348,-0.4925557812617869,27.560426009692687,-1.4409847921978418,2.693094881054975,-0.1077034771442413,-0.4416738748550415,-0.0740413218736648,7.67130708694458,-5.634879112243652,8.446916580200195,-1.0201335142555563,-1.293595654122374,-0.5879272641281884
0.6789569999999685,387.013624,0.039943000000022266,45.63092611161872,17.834157156068787,1.3257003732463328,-0.35514988704265743,0.46842566285222836,0.6399168048194621,-0.49492668295543524,27.65916077541384,-1.3495524497304388,2.6408463523120593,-0.113204725086689,-0.4972617626190185,-0.0915776491165161,7.680959224700928,-5.853424072265625,8.18669319152832,1.0906823757835182,-1.751342879970705,-0.1722019007855447
0.7192699999999945,387.053937,0.04070649999999887,45.148244234828866,18.851358431905766,1.3423147612608757,-0.34827745447749014,0.46199139826567603,0.6452744367110229,-0.4988863322635808,27.7643198431221,-1.2639716300127493,2.5750954824663896,-0.0205732248723506,-0.5815816521644592,-0.0877978429198265,7.620511054992676,-6.663492202758789,10.256545066833496,0.8470298796949149,-1.3984194254393254,0.17575510826803462
0.7603699999999662,387.095037,0.04039549999998826,44.63755514149458,19.863518749008918,1.3543457908579892,-0.3406422921719975,0.4551387213921432,0.6507902137720767,-0.5032729252439971,27.871196294760505,-1.2000902598279346,2.5379588913328988,-0.0442454814910888,-0.6111112833023071,-0.077268898487091,7.516836643218994,-6.548834800720215,12.010950088500977,-0.18683273109014853,-0.5378103541298936,0.3230327584021992
0.800060999999971,387.134728,0.039274000000006026,44.097722909089924,20.86884250362857,1.3609564050421588,-0.3326668148426362,0.44812035642368075,0.6560774440464031,-0.5080189986413388,27.980093829965927,-1.158374462618168,2.525331392153749,-0.0356676280498504,-0.6250318884849548,-0.061699703335762,7.469557762145996,-6.722503185272217,13.000245094299316,-0.9230205858165755,-0.06985265526185507,0.28772740704754957
0.8389179999999783,387.173585,0.039414999999991096,43.53471178609065,21.863969469165074,1.3603278256678584,-0.3240940495280926,0.4416134835858945,0.6617101119558843,-0.5119377871136865,28.092940134516216,-1.1408791750651304,2.5485799718327584,-0.1167469024658203,-0.6165980696678162,-0.0546684861183166,7.555656909942627,-6.884698867797852,13.607723236083984,-1.6132097671925703,0.1989818233290583,0.15919243383574572
0.8788909999999532,387.213558,0.040064499999999725,42.947380581599454,22.84823559205666,1.3522393596529314,-0.3150224655932672,0.4354967522619425,0.6677088913418397,-0.5150421796167299,28.212362772322663,-1.1336701280816222,2.58817744246074,-0.162836953997612,-0.6093461513519287,-0.049150563776493,7.66156530380249,-6.682497978210449,13.739445686340332,-0.5468829740450462,-0.03978750813995077,0.3863767942975067
0.9190469999999777,387.253714,0.04068950000001337,42.335384612617744,23.821094898151316,1.3360717050818955,-0.30546274090640063,0.4297104630258742,0.6736159543821506,-0.517960554342629,28.334913828861385,-1.1267119121343043,2.6364303465076917,-0.1605680882930755,-0.6197862029075623,-0.0237084999680519,7.567657470703125,-6.138004302978516,14.04017162322998,1.2972999935110496,-0.0537371260138294,0.22219592611816272
0.96026999999998,387.294937,0.04050799999998844,41.69079420869091,24.783862209294714,1.3125816420069398,-0.29660469981011395,0.4232908945459436,0.6785088313881433,-0.5219926841032827,28.461347671593252,-1.1005283162031088,2.6951778552606562,-0.0572639778256416,-0.6137192249298096,-0.0310684815049171,7.468648910522461,-5.94786262512207,13.56332778930664,1.8077943695877405,0.0803098575471354,-0.20307182038520036
1.0000629999999546,387.33473,0.03933349999999791,41.01542553475654,25.735914368130462,1.28168021463207,-0.28823481256645217,0.4164450111554108,0.6828791048607405,-0.5264697831237566,28.592591142216268,-1.0695947811566704,2.7302784698447713,-0.0141078196465969,-0.6132798194885254,-0.0401605665683746,7.333010673522949,-6.172613620758057,12.892822265625,0.7584857879983813,-0.06491827531691484,-0.2834353172285378
1.0389369999999758,387.373604,0.03942349999999806,40.31715201309014,26.674521138884565,1.241976034121672,-0.2801312846548589,0.40916065934460366,0.6869720285486418,-0.531209465275934,28.723094535512953,-1.038610023086827,2.7645721437722885,0.0024038236588239,-0.618826150894165,-0.0533654876053333,7.249301910400391,-6.738635540008545,12.952707290649414,-0.3409004661822888,-0.16544036563337705,-0.18858840966380758
1.0789099999999507,387.413577,0.040335999999996375,39.59576887860838,27.59908791717071,1.1944952885908755,-0.27176472965039644,0.4017786487324846,0.691249981034761,-0.5356223451565231,28.854618191684132,-1.0259967657633773,2.7801245907262366,-0.0409867987036705,-0.6263242959976196,-0.0550301969051361,7.080691337585449,-7.293965339660644,13.109407424926758,-1.1066980547287797,-0.3010539935723968,0.19847902660332015
1.1196089999999685,387.454276,0.04100250000001893,38.85069119948268,28.508774387275743,1.1397330267698322,-0.2625852261599013,0.394659416426889,0.6959955059041039,-0.5393360579032892,28.992545011018027,-1.0379192524530119,2.80706561695874,-0.0868757218122482,-0.6431127786636353,-0.0373537875711917,7.037155151367188,-7.148260593414307,13.55702304840088,-0.2641860220999597,-0.23013040442462218,0.19913742465357923
1.1609149999999886,387.495582,0.04048900000000799,38.0537508779919,29.42615247426,1.077343885628844,-0.253162470006239,0.3873814273772426,0.700495927758215,-0.5432771090778515,29.137451753218816,-1.0506462815249744,2.8362391063341263,-0.0626513734459877,-0.6451961398124695,-0.0386999323964118,7.0891852378845215,-7.086996078491211,13.491661071777344,-0.5661732796171349,0.2490215195049501,-0.085571129893984
1.2005869999999845,387.535254,0.0393269999999859,37.24436631928428,30.30603918062402,1.010798295283573,-0.24379330097685786,0.3803464997388721,0.7052704681682569,-0.5463469159088513,29.285905461840482,-1.0667937636431706,2.8435001604562595,-0.1327233016490936,-0.6229475140571594,-0.0442831665277481,7.008540630340576,-7.248763084411621,12.503725051879885,-0.43255018494396597,0.2288254853211417,-0.07011241303202863
1.2395689999999604,387.574236,0.03916499999999701,36.41325317351662,31.16929478881249,0.9364993224393743,-0.2343833317873627,0.3732568620170045,0.7098809750360264,-0.5493749153034048,29.432763427776997,-1.0852470353597035,2.8555802528312038,-0.0966731756925582,-0.6271981000900269,-0.044214554131031,6.998072624206543,-7.218777179718018,12.750555038452148,0.45232624138940636,-0.025022841041671073,-0.0362482683329595
1.2789169999999785,387.613584,0.0398619999999994,35.560043046105775,32.015233601510374,0.8549600309196883,-0.22514724382414264,0.36607325015996267,0.7142010960190757,-0.5524635355421819,29.58692045530633,-1.1221138775085358,2.8769308728862644,-0.0972925871610641,-0.6249075531959534,-0.0471224933862686,6.938662528991699,-7.636337757110596,12.62994384765625,0.2238658169401959,0.034060865067950516,0.09750986139914856
1.3192929999999592,387.65396,0.0408390000000054,34.68458725739727,32.84343012138654,0.7663685470051913,-0.21594274321581228,0.3588225637064711,0.7181366806276698,-0.5557830577379507,29.74629835037942,-1.1486811391440686,2.8883440381050463,-0.0788256973028183,-0.6244826316833496,-0.0364406779408454,6.891942024230957,-7.083830833435059,12.209457397460938,0.5318612895062228,-0.001521531922386359,0.14008360377673046
1.3605949999999893,387.695262,0.04037150000002043,33.779099581247024,33.65411973303163,0.6724963504435895,-0.20680578657682147,0.3514606573072368,0.7217417264022112,-0.5592813858131884,29.9108051595025,-1.1734582505006461,2.9066766170922014,-0.0538512207567691,-0.6250318288803101,-0.0356807447969913,6.828980445861816,-7.528992176055908,12.293265342712402,0.7277449618481461,-0.022816347679883595,0.11499865450045947
1.400036,387.734703,0.039158499999985,32.84500680034244,34.44646927022003,0.5733134400029964,-0.19759513963017525,0.34393326289079396,0.7249270988252625,-0.5631578559867827,30.06770886281329,-1.2289458562878153,2.8966044461590377,-0.0200653858482837,-0.6263248920440674,-0.0271553415805101,6.292715072631836,-7.506377220153809,11.787124633789062,-0.4872435882893219,-0.187133180109915,0.1772944124014418
1.4389119999999593,387.773579,0.03944649999999683,31.891341529242386,35.21933622727125,0.466898076889958,-0.18786310147602517,0.3365395213283784,0.7285971862703517,-0.566210921435176,30.219318697579077,-1.259438160937835,2.8650451726519437,-0.0920106768608093,-0.6396875381469727,-0.0217955783009529,6.371392250061035,-6.737820625305176,11.941734313964844,-0.8682072995203606,-0.33700540045127486,-0.15603511550570887
1.4789289999999937,387.813596,0.04018750000000182,30.918296321826084,35.97215547161273,0.3520674795753802,-0.17803802845425457,0.32881887857776504,0.7320774521285502,-0.5694236208553536,30.37881995005337,-1.2617408784362585,2.8396750511257984,-0.088560864329338,-0.6529122591018677,-0.039465419948101,6.135313987731934,-7.022839546203613,12.388243675231934,0.25376913892350317,-0.5626433744771415,-0.615876069521245
1.519286999999963,387.853954,0.04068399999999883,29.9252012013066,36.70401070554677,0.22902583260477272,-0.16833386238506054,0.32041213382491335,0.7358304860519413,-0.5723227697340262,30.540185573721082,-1.2371018609518387,2.8032697337922095,-0.0716139823198318,-0.684909999370575,-0.0712966173887252,6.026049613952637,-6.754169464111328,12.581210136413574,0.3735085163844641,-0.565647844508308,-0.5477701320478171
1.5602969999999914,387.894964,0.040459499999997206,28.9041392801167,37.413682859811026,0.10030853561301889,-0.15862214094810853,0.31135976939003207,0.7394335087305939,-0.5754409283678061,30.702250193969554,-1.2267206379245952,2.7757482690439765,-0.0581692233681678,-0.6989378929138184,-0.0840363800525665,5.855560302734375,-6.96101188659668,12.875555992126465,-0.37452575856042447,-0.46159624191591153,-0.19160953468647754
1.6002059999999574,387.934873,0.03943799999998987,27.856247011479375,38.10063339578634,-0.03473272803480043,-0.14833412717243763,0.30190444649018283,0.743316933866609,-0.5782133726542407,30.886423728979707,-1.1768422502507754,2.6775252359204775,-0.1019202321767807,-0.722261905670166,-0.0868014693260192,6.039102077484131,-6.761126518249512,12.152263641357422,-0.20003509141233783,-0.9695102479435076,-0.4275892323006055
1.6391729999999711,387.97384,0.03952950000001465,26.78986733463801,38.76443618608777,-0.17795922471614745,-0.13763191848445722,0.29156825432732975,0.7471894076064933,-0.5811655798810038,31.076196369510278,-1.1256401808381646,2.537533198162098,-0.0739471912384033,-0.7754089832305908,-0.1177629083395004,5.984515190124512,-7.85924482345581,12.878324508666992,1.1205687377444145,-1.2616772602752961,-0.39587058238587125
1.6792649999999867,388.013932,0.04011299999999096,25.70429276588444,39.40336481277447,-0.3290040252356565,-0.12663082442062812,0.280259158915662,0.7502906579547034,-0.5852209125174659,31.259694945076127,-1.0619173359463954,2.386041809222529,-0.0133291883394122,-0.8220088481903076,-0.1180986016988754,5.504238128662109,-7.409789562225342,14.653614044189451,-0.04948776934964835,-0.5084092094052217,0.05332311047960462
1.719398999999953,388.054066,0.04056499999998664,24.59867943277714,40.01394408668746,-0.4881682980609092,-0.11534270774272903,0.2689637457171483,0.753421453275471,-0.5888214162547162,31.437510122646422,-1.0225062946038133,2.3110954606351024,-0.0779173970222473,-0.816196620464325,-0.1134850084781646,5.611881256103516,-7.513464450836182,16.531709671020508,-0.14176202390857745,-0.14257066628653475,0.07293597699448352
1.76039499999996,388.095062,0.040316500000017186,23.46436654835693,40.593319682047415,-0.654820373615836,-0.10379841750418031,0.2573871767799539,0.756434435885802,-0.5922708139451617,31.630187093715158,-0.9921237057157288,2.265486929154932,-0.0248303413391113,-0.8335756063461304,-0.1121813058853149,5.47923755645752,-8.318222999572754,17.241748809814453,0.10603030068292711,-0.32134305234319155,0.13490593210281113
1.8000319999999874,388.134699,0.03926400000000285,22.302536931999693,41.13970405131167,-0.8285969306623606,-0.09184454393802738,0.2458804211359188,0.7593777657620491,-0.5953595530034601,31.829880836442197,-0.9772515357195264,2.2067735481640334,-0.0693678557872772,-0.8421074748039246,-0.102607138454914,5.345478057861328,-8.194080352783203,17.00754165649414,-0.9961113540155921,-0.09338880760841967,0.18751244542674114
1.8389229999999657,388.17359,0.039440999999982296,21.121950999378292,41.65322742280735,-1.0106424192904413,-0.079668619166505,0.23446939094059133,0.7624012090958459,-0.597847330353057,32.02218890366851,-0.9727834023447599,2.094626352873105,-0.1030529737472534,-0.8409092426300049,-0.0974563285708427,5.19963264465332,-8.153799057006836,16.541461944580078,0.2852947944948175,-0.24108968809080647,0.09109227825552885
1.878913999999952,388.213581,0.04024350000000254,19.923317338968815,42.13354232886244,-1.2007388469465106,-0.06739925081563859,0.22286230110964206,0.764801289382088,-0.6007235164773286,32.21471661188244,-0.9776254553248691,1.9971600192927537,-0.0468632318079471,-0.861125111579895,-0.0954215973615646,5.102288246154785,-7.870384216308594,17.328773498535156,0.01816689395663913,-0.08124277410921753,-0.059503096861874535
1.9194099999999708,388.254077,0.040694500000000744,18.70678326528391,42.578821030603265,-1.398784809672005,-0.055213610162834374,0.21124064573781515,0.7672768248406772,-0.6030050953041814,32.41914012594749,-0.9687238964518077,1.9261262253072648,-0.1015907749533653,-0.8474482297897339,-0.1022455543279647,5.06821346282959,-8.1566162109375,17.36582374572754,0.09028257447377251,0.11356512391065661,-0.07748360316833473
1.9603029999999535,388.29497,0.04030449999999064,17.464623176851738,42.986672860943976,-1.6043749255332997,-0.04312215947244588,0.19936589704019725,0.7693270948614421,-0.6054168831242402,32.62830740881255,-0.9693537655138673,1.8649861806192125,-0.0395152233541011,-0.8518821597099304,-0.1017279103398323,4.980097770690918,-8.144923210144043,17.93141746520996,0.4709467731238846,-0.1161990734597934,-0.0641643346612425
2.000018999999952,388.334686,0.03930800000000545,16.198769331929867,43.355537237946535,-1.8177181058802354,-0.03082561700546288,0.18740687977692683,0.7712018437588897,-0.607598744028736,32.83524196860304,-0.970028365773361,1.8005434139931658,-0.0636282265186309,-0.8568149209022522,-0.1074177771806716,4.571530342102051,-8.471455574035645,17.880905151367188,-0.6671012804279718,-0.15710209179494955,-0.33334079173420106
2.0389189999999644,388.373586,0.03946600000000444,14.918146054767499,43.686808374710786,-2.038611704016315,-0.018664848103637457,0.17506937569304482,0.7731545391028655,-0.6092902165636322,33.05754055828656,-0.9334089477015528,1.7017609380897576,-0.0919600576162338,-0.8642328977584839,-0.1279338300228119,5.019806861877441,-7.768699169158935,17.978036880493164,1.1158232024334753,-0.2941478496689017,-0.4120237522345162
2.078950999999961,388.413618,0.0404735000000187,13.623275681607025,43.97870040475789,-2.267255138614839,-0.006778005578669782,0.16223519630569044,0.7737254920009086,-0.6123583925660905,33.27622361592829,-0.8997310419267333,1.6608751032791806,0.0244459304958581,-0.8800325989723206,-0.1399396359920501,4.584723472595215,-8.879680633544922,20.281917572021484,1.4981669104405877,0.10503250442144323,0.06625196871213146
2.119866000000002,388.454533,0.04101300000002084,12.314153228724964,44.22779821908547,-2.5031680700291066,0.004964680729273696,0.14972908331068002,0.773862660516563,-0.6153805072126404,33.50609155674585,-0.8938483659494896,1.6767880792946497,0.0293120592832565,-0.8557308316230774,-0.1225709319114685,4.694568634033203,-9.441875457763672,20.339054107666016,-0.355177393258184,0.25231077912113437,0.46271442672298185
2.1609770000000026,388.495644,0.04037149999999201,10.983470484994907,44.430902614737136,-2.745179738827673,0.016965354934698598,0.1376031527015837,0.7740409837153845,-0.6177687805783985,33.741105143431916,-0.9192953590682293,1.6696658704585263,-0.0046878503635525,-0.8593365550041199,-0.1019850224256515,4.531164169311523,-9.386204719543455,19.70689392089844,-1.0181992621192495,-0.06558260464054502,0.3693256945054656
2.200608999999986,388.535276,0.03925849999998832,9.633944964099236,44.58890413149123,-2.9932743589586543,0.02924943913651369,0.12543705836943841,0.774353103827238,-0.6195057945286673,33.977569170978725,-0.9573872403861152,1.6054289727924735,-0.0529004037380218,-0.8610261678695679,-0.0927504673600196,4.170806884765625,-9.346854209899902,18.83223533630371,0.13283211659826924,-0.27654362807078103,0.3852029023285237
2.2394939999999792,388.574161,0.03918600000000083,8.27508313983602,44.704815401524755,-3.2474218973113054,0.0421495617296678,0.11322711710197819,0.7742224359531908,-0.6212750669712153,34.21472477807285,-0.9948980254997899,1.5121762945418902,0.0057417289353907,-0.8810499310493469,-0.0717400461435318,4.222501754760742,-8.52527141571045,20.298416137695312,1.3471775215890964,-0.5733764220882884,0.3908777910163917
